"COTS Surveillance Id","Tow time","Vessel","Voyage","Reef label","Reef name","Start lat","Start long","End lat","End long","Distance (m)","Average speed (km/h)","COTS observed","Feeding scars","Hard coral","Soft coral","Dead coral","Created on","Created by","Updated on","Updated by"
105070,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.896708999999998,152.4057867,-23.8972422,152.4040887,209.2,6.34,0,"a","2+","1-","0",02/08/2022,"SIMMSR",,
104855,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.8945888,152.4044955,-23.8953448,152.4026953,206.8,6.26,0,"a","5-","0","1-",02/08/2022,"SIMMSR",,
105160,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.8974147,152.4040406,-23.8979264,152.4028878,205.7,6.23,0,"a","3+","1-","0",02/08/2022,"SIMMSR",,
104856,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.8951769,152.4024933,-23.8956719,152.4007476,206.4,6.23,0,"a","2+","0","1-",02/08/2022,"SIMMSR",,
105072,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.8980004,152.4027774,-23.8997573,152.4019919,216.9,6.55,0,"a","2+","1-","0",02/08/2022,"SIMMSR",,
104857,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.8956472,152.400617,-23.8957973,152.3989539,196.6,5.94,0,"a","1+","0","1-",02/08/2022,"SIMMSR",,
105076,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.8998563,152.40194,-23.9011373,152.4010638,197,5.98,0,"a","3-","1-","0",02/08/2022,"SIMMSR",,
104858,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.8957251,152.3988778,-23.8966361,152.3978209,180.2,5.44,0,"p","1-","1-","1-",02/08/2022,"SIMMSR",,
105080,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9012245,152.40105599999998,-23.9009046,152.3995025,208.7,6.3,0,"a","3-","1-","0",02/08/2022,"SIMMSR",,
105082,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9007591,152.3993583,-23.9006734,152.3978547,197.3,5.98,0,"a","2+","1-","0",02/08/2022,"SIMMSR",,
104859,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.8966673,152.3977533,-23.8976458,152.3963501,194.4,5.87,0,"a","1-","1-","0",02/08/2022,"SIMMSR",,
104860,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.897567,152.3962531,-23.898744,152.3951111,200.4,6.05,0,"a","1+","1-","1-",02/08/2022,"SIMMSR",,
105084,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9007422,152.3978398,-23.9019618,152.3970355,196.3,5.94,0,"a","2+","1-","1-",02/08/2022,"SIMMSR",,
108347,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9021202,152.3970599,-23.9035861,152.3967074,213.6,6.48,0,"a","2+","1-","0",27/09/2022,"DATA_MIGRATION",,
104861,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.8987932,152.3950496,-23.9000584,152.3938066,203.8,6.16,0,"a","2-","1-","1-",02/08/2022,"SIMMSR",,
104887,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.8999631,152.3937248,-23.9017142,152.3930047,209.5,6.34,1,"p","3+","0","1+",02/08/2022,"SIMMSR",,
105089,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9036354,152.3965822,-23.9049723,152.3959627,172.2,5.18,0,"a","2+","1-","0",02/08/2022,"SIMMSR",,
108092,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9050646,152.3960718,-23.904999,152.3975186,213.3,6.48,0,"a","2-","1-","1-",27/09/2022,"DATA_MIGRATION",,
104862,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9016799,152.3929588,-23.903264,152.3919633,207.1,6.34,2,"p","4-","0","1-",02/08/2022,"SIMMSR",,
108093,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9050076,152.3976442,-23.9062412,152.3979514,197.5,6.01,0,"p","2-","1-","1-",27/09/2022,"DATA_MIGRATION",,
104863,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9032903,152.3918103,-23.9037529,152.3901013,196.5,5.94,0,"a","2-","1-","1-",02/08/2022,"SIMMSR",,
105094,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9063184,152.3979068,-23.9075143,152.3986594,199.6,6.05,0,"a","2-","1-","0",02/08/2022,"SIMMSR",,
104864,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9037595,152.3900073,-23.9053161,152.3891747,194.7,5.9,0,"a","2+","1-","1-",02/08/2022,"SIMMSR",,
105096,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9073816,152.3987877,-23.9086586,152.3979094,212.5,6.48,0,"a","2+","1-","0",02/08/2022,"SIMMSR",,
104865,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9051587,152.3891086,-23.9068014,152.388283,205.5,6.23,0,"a","4-","1-","1-",02/08/2022,"SIMMSR",,
105098,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9085718,152.3977654,-23.9095416,152.3965329,197.9,5.98,0,"a","2+","1-","0",02/08/2022,"SIMMSR",,
105100,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9095151,152.39637299999998,-23.9101041,152.3946288,204.6,6.19,0,"a","2+","1-","0",02/08/2022,"SIMMSR",,
104866,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.906852999999998,152.3881495,-23.9075937,152.386636,195.6,5.9,0,"a","3+","1-","1-",02/08/2022,"SIMMSR",,
104867,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9075793,152.3864878,-23.9091491,152.385715,202.9,6.12,0,"a","2+","1-","1-",02/08/2022,"SIMMSR",,
105104,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9100963,152.3945125,-23.9111343,152.3933536,192.1,5.8,0,"a","2-","1-","0",02/08/2022,"SIMMSR",,
105109,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9111498,152.3932199,-23.9112309,152.3920808,198.7,6.01,0,"a","2-","0","1-",02/08/2022,"SIMMSR",,
104868,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9091586,152.3856298,-23.9109813,152.3855282,206.1,6.19,0,"a","2+","1-","1-",02/08/2022,"SIMMSR",,
104869,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9110319,152.3855702,-23.9127846,152.3858446,198.6,6.01,0,"a","3-","1-","1-",02/08/2022,"SIMMSR",,
105111,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9113376,152.3920644,-23.9121991,152.3936843,210.7,6.37,0,"a","1-","1-","1-",02/08/2022,"SIMMSR",,
105115,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9121071,152.3938693,-23.9121166,152.3960135,223.2,6.73,0,"a","1+","1-","0",02/08/2022,"SIMMSR",,
104870,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9128277,152.3858058,-23.9144764,152.3863419,193.7,5.87,0,"a","2-","2-","1-",02/08/2022,"SIMMSR",,
105117,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9119824,152.3960873,-23.9118741,152.3980714,205.4,6.23,0,"a","1+","1-","0",02/08/2022,"SIMMSR",,
104871,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9145371,152.3864173,-23.9159143,152.3877131,206.4,6.23,0,"a","2-","1+","1-",02/08/2022,"SIMMSR",,
105119,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9117716,152.3981937,-23.9119516,152.3997718,203.6,6.16,0,"a","2-","1-","0",02/08/2022,"SIMMSR",,
104872,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9158826,152.3878255,-23.9165574,152.3897737,214.7,6.48,0,"a","2-","1+","1-",02/08/2022,"SIMMSR",,
105121,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9119731,152.39986199999998,-23.9119071,152.4011481,210.4,6.37,0,"a","1+","1-","0",02/08/2022,"SIMMSR",,
104873,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9165387,152.3899062,-23.9170752,152.3918424,210.5,6.37,0,"a","2+","1+","1-",02/08/2022,"SIMMSR",,
105123,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9119222,152.4012886,-23.9105267,152.4014666,209.4,6.34,0,"a","1+","1-","0",02/08/2022,"SIMMSR",,
104874,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9170243,152.3919966,-23.9177084,152.3937856,201.3,6.08,0,"a","3-","1-","1-",02/08/2022,"SIMMSR",,
105126,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9103554,152.4015282,-23.9116497,152.4025352,204.9,6.19,0,"a","1-","1-","0",02/08/2022,"SIMMSR",,
105127,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9117319,152.4025635,-23.9127834,152.4033021,217.2,6.59,0,"a","1+","1-","0",02/08/2022,"SIMMSR",,
104875,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9177063,152.3940172,-23.9179992,152.3959679,204.1,6.16,0,"a","2-","1+","1-",02/08/2022,"SIMMSR",,
104876,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9179481,152.396188,-23.9181487,152.3981218,200.2,6.05,0,"a","2-","1-","1-",02/08/2022,"SIMMSR",,
105130,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9125891,152.4033268,-23.9111065,152.4034359,194.9,5.9,0,"a","1+","1-","0",02/08/2022,"SIMMSR",,
105133,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9110212,152.4035758,-23.9115818,152.4051104,207.5,6.26,0,"a","1+","1-","0",02/08/2022,"SIMMSR",,
108091,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9181481,152.3983103,-23.9184247,152.4002119,198.6,6.01,0,"a","2-","1+","1-",27/09/2022,"DATA_MIGRATION",,
104877,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9183831,152.4005002,-23.9184029,152.4025346,209.1,6.34,0,"a","2+","1+","1-",02/08/2022,"SIMMSR",,
104878,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9183261,152.4028299,-23.9182627,152.4048588,211.6,6.37,0,"a","2+","1-","1-",02/08/2022,"SIMMSR",,
105068,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.918426,152.4059694,-23.9179542,152.407837,206.3,6.3,0,"a","2+","1+","1-",02/08/2022,"SIMMSR",,
105134,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.911611999999998,152.4047614,-23.910565599999998,152.4061673,215.3,6.52,0,"a","1+","1-","0",02/08/2022,"SIMMSR",,
105069,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9178486,152.4080441,-23.9175993,152.410064,209.7,6.34,0,"a","2+","1+","1-",02/08/2022,"SIMMSR",,
105136,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9105117,152.4062929,-23.9108217,152.4082376,207.3,6.26,0,"a","1+","1-","0",02/08/2022,"SIMMSR",,
105137,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9108138,152.408388,-23.9122255,152.4095935,208.8,6.3,0,"a","1+","1-","0",02/08/2022,"SIMMSR",,
105071,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9175395,152.4102367,-23.9172415,152.4121318,199.3,6.05,0,"a","3-","1-","1-",02/08/2022,"SIMMSR",,
105074,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.917178999999997,152.4123115,-23.9168824,152.4142559,204.3,6.19,0,"a","3-","0","1-",02/08/2022,"SIMMSR",,
105138,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9122564,152.4097284,-23.9134478,152.4113314,212.8,6.44,0,"a","1+","1-","0",02/08/2022,"SIMMSR",,
105139,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9134181,152.4114634,-23.911776,152.41206599999998,204.1,6.19,0,"a","2-","1-","0",02/08/2022,"SIMMSR",,
105077,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9167834,152.4145839,-23.9159801,152.4164491,213.2,6.44,0,"a","2+","0","1-",02/08/2022,"SIMMSR",,
105140,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9115681,152.4121226,-23.9099477,152.4130015,216.2,6.55,0,"a","1+","1-","0",02/08/2022,"SIMMSR",,
105081,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9158633,152.4166138,-23.9154072,152.4184552,200.7,6.08,0,"a","2+","0","1-",02/08/2022,"SIMMSR",,
105141,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9097803,152.4129488,-23.9094578,152.4136709,216.6,6.23,0,"a","1+","1-","0",02/08/2022,"SIMMSR",,
105083,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9152854,152.4186536,-23.9141029,152.4202766,218.5,6.62,0,"a","2-","0","1-",02/08/2022,"SIMMSR",,
105085,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9139773,152.4203674,-23.9131142,152.4221064,206.6,6.26,0,"a","2-","0","1-",02/08/2022,"SIMMSR",,
105142,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9095931,152.4137231,-23.911279,152.4144875,220.1,6.66,0,"a","2-","1-","0",02/08/2022,"SIMMSR",,
105143,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9113783,152.4144659,-23.9104094,152.4148944,226.9,6.88,0,"a","1+","1-","0",02/08/2022,"SIMMSR",,
105087,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9129567,152.4222882,-23.911842,152.4239528,213.3,6.44,0,"a","2+","0","1-",02/08/2022,"SIMMSR",,
105088,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.911617999999997,152.4241262,-23.9104159,152.425659,209.1,6.34,0,"a","2-","0","1-",02/08/2022,"SIMMSR",,
105144,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9101912,152.4149121,-23.909156,152.4162169,237.1,7.16,0,"a","1+","1+","0",02/08/2022,"SIMMSR",,
105145,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9092771,152.4163151,-23.9102438,152.4180836,214.8,6.52,1,"p","2-","1-","0",02/08/2022,"SIMMSR",,
105090,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9102669,152.4257674,-23.909049,152.4272745,208,6.3,0,"a","2+","0","1-",02/08/2022,"SIMMSR",,
105146,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9103222,152.418276,-23.9089763,152.4175996,203.3,6.16,0,"a","1+","1-","0",02/08/2022,"SIMMSR",,
105091,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9087977,152.4274755,-23.9075175,152.4290382,217.6,6.59,0,"a","2+","0","1-",02/08/2022,"SIMMSR",,
105147,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9088166,152.4174696,-23.9073669,152.41778399999998,202.2,6.12,0,"a","1+","1-","0",02/08/2022,"SIMMSR",,
105093,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9073637,152.4291191,-23.9056723,152.4298364,209.3,6.37,0,"a","3-","0","1-",02/08/2022,"SIMMSR",,
105148,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9072375,152.4179463,-23.9075719,152.4195746,202.2,6.23,0,"a","1+","1-","0",02/08/2022,"SIMMSR",,
105095,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9053549,152.4301072,-23.9037047,152.4308212,209.9,6.41,0,"a","2+","0","1-",02/08/2022,"SIMMSR",,
105149,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9075399,152.4196952,-23.9070355,152.4214872,206.7,6.26,0,"a","2-","1-","0",02/08/2022,"SIMMSR",,
105097,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.903359,152.4309159,-23.9016173,152.4318018,217,6.55,0,"a","2-","0","1-",02/08/2022,"SIMMSR",,
105150,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9069674,152.4215609,-23.9062712,152.4215736,207.7,6.3,1,"a","2-","1-","0",02/08/2022,"SIMMSR",,
105151,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9061093,152.4215481,-23.9055787,152.4199277,211.7,6.41,1,"p","2+","1+","0",02/08/2022,"SIMMSR",,
105101,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9006959,152.4320354,-23.8988817,152.431977,207.1,6.26,0,"a","2+","1-","1-",02/08/2022,"SIMMSR",,
105103,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.8986644,152.4319696,-23.8969522,152.4319003,198.1,5.98,0,"a","2+","1-","1-",02/08/2022,"SIMMSR",,
105152,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9054065,152.4198173,-23.9051361,152.4203283,202.6,6.12,0,"a","2+","1-","0",02/08/2022,"SIMMSR",,
105153,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9050881,152.4204522,-23.9052162,152.4224164,211.6,6.41,0,"a","2-","1-","0",02/08/2022,"SIMMSR",,
105106,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.8967336,152.4318702,-23.8948821,152.4318025,210.5,6.37,0,"a","2+","0","1-",02/08/2022,"SIMMSR",,
105154,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9052521,152.4224571,-23.9046915,152.423732,205,6.19,0,"a","2-","1-","0",02/08/2022,"SIMMSR",,
105108,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.8947122,152.4318809,-23.8930446,152.43097699999998,212.5,6.41,0,"a","2+","0","1-",02/08/2022,"SIMMSR",,
105155,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9045344,152.4236955,-23.9028938,152.4231092,207.6,6.26,0,"a","2-","1-","0",02/08/2022,"SIMMSR",,
105112,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.8929067,152.4309338,-23.8912495,152.4301241,206.2,6.23,0,"a","2+","1-","1-",02/08/2022,"SIMMSR",,
105114,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.8911174,152.4300999,-23.889512,152.4290813,209.8,6.34,0,"a","3+","0","1-",02/08/2022,"SIMMSR",,
105156,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9027042,152.423065,-23.901429,152.4218097,205.2,6.23,0,"a","2-","1-","0",02/08/2022,"SIMMSR",,
105157,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9012708,152.4217983,-23.9020722,152.4230487,205.6,6.23,0,"a","1+","1-","0",02/08/2022,"SIMMSR",,
105118,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.8894057,152.4290317,-23.8879915,152.4277898,205.6,6.23,0,"a","4-","0","1-",02/08/2022,"SIMMSR",,
105120,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.8877811,152.4275798,-23.8865881,152.4260523,208.7,6.3,0,"a","3+","0","1-",02/08/2022,"SIMMSR",,
104888,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9018708,152.4232191,-23.9028179,152.4248053,212.4,6.41,0,"a","1+","1-","0",02/08/2022,"SIMMSR",,
104889,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9026447,152.4248526,-23.9010823,152.4244584,216.7,6.55,1,"a","2-","1-","0",02/08/2022,"SIMMSR",,
105122,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.8864712,152.4259484,-23.8853081,152.4243085,212.3,6.41,0,"a","3+","0","1-",02/08/2022,"SIMMSR",,
105124,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.8852068,152.4242283,-23.8844782,152.4224163,202.3,6.12,0,"a","3-","0","1-",02/08/2022,"SIMMSR",,
104890,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.9010181,152.424478,-23.8995346,152.4238273,219.5,6.62,0,"a","2-","1-","0",02/08/2022,"SIMMSR",,
104891,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.8994987,152.4236729,-23.899092500000002,152.4221457,207.1,6.26,0,"a","1+","1-","0",02/08/2022,"SIMMSR",,
105125,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.8843389,152.4222065,-23.883575999999998,152.4203729,208.9,6.3,0,"a","2+","0","1-",02/08/2022,"SIMMSR",,
104892,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.8989432,152.4221153,-23.8985296,152.4238226,211,6.44,0,"a","1-","1+","0",02/08/2022,"SIMMSR",,
105128,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.8834126,152.4201959,-23.8833386,152.4183319,194.4,5.94,0,"a","2+","0","1-",02/08/2022,"SIMMSR",,
104893,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.8984933,152.4238647,-23.8980704,152.4255861,215.8,6.52,0,"a","1+","1-","0",02/08/2022,"SIMMSR",,
105129,29/07/2022,"Blue Planet Marine Voyages","88","23-082a","Lady Musgrave Reef (23-082a)",-23.8832456,152.4181276,-23.8834565,152.4160591,214,6.48,0,"a","2+","1-","1-",02/08/2022,"SIMMSR",,
