Capture ID,Vessel,Voyage,Site Name,Reef Name,Reef ID,Voyage Start,Voyage End,Survey Date,Depth (meters),Bottomtime,Cohort 1 (<15cm),Cohort2 (15-25cm),Cohort3 (25-40cm),Cohort4 (>40cm),Longitude,Latitude
7298,Tura,76,BBR_18-100a_80,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,26/Oct/2021 12:00:00 AM,04/Nov/2021 12:00:00 AM,01/Nov/2021 12:00:00 AM,1,280,0,7,21,2,147.7150792,-18.91989253
7299,Tura,76,BBR_18-100a_80,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,26/Oct/2021 12:00:00 AM,04/Nov/2021 12:00:00 AM,01/Nov/2021 12:00:00 AM,1,280,0,8,23,2,147.7150792,-18.91989253
7300,Tura,77,BBR_18-100a_79,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,09/Nov/2021 12:00:00 AM,18/Nov/2021 12:00:00 AM,14/Nov/2021 12:00:00 AM,1,240,0,14,26,15,147.7142154,-18.91581968
7301,Tura,77,BBR_18-100a_85,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,09/Nov/2021 12:00:00 AM,18/Nov/2021 12:00:00 AM,14/Nov/2021 12:00:00 AM,1,240,0,15,21,6,147.710423,-18.9183437
7302,Tura,78,(BI_18-100a_139,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,23/Nov/2021 12:00:00 AM,02/Dec/2021 12:00:00 AM,24/Nov/2021 12:00:00 AM,1,200,0,8,14,4,147.7025584,-18.89372295
7303,Tura,78,BBR_18-100a_79,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,23/Nov/2021 12:00:00 AM,02/Dec/2021 12:00:00 AM,25/Nov/2021 12:00:00 AM,1,200,0,14,21,2,147.7142154,-18.91581968
7304,Tura,78,BBR_18-100a_83,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,23/Nov/2021 12:00:00 AM,02/Dec/2021 12:00:00 AM,25/Nov/2021 12:00:00 AM,1,200,0,14,11,1,147.7123198,-18.92265157
7305,Tura,78,BBR_18-100a_85,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,23/Nov/2021 12:00:00 AM,02/Dec/2021 12:00:00 AM,25/Nov/2021 12:00:00 AM,1,200,0,10,15,4,147.710423,-18.9183437
7306,Tura,79,(BI_18-100a_144,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,07/Dec/2021 12:00:00 AM,21/Dec/2021 12:00:00 AM,11/Dec/2021 12:00:00 AM,1,240,0,13,27,3,147.7100805,-18.90464013
7307,Tura,79,(BI_18-100a_144,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,07/Dec/2021 12:00:00 AM,21/Dec/2021 12:00:00 AM,11/Dec/2021 12:00:00 AM,1,279,0,13,19,32,147.7100805,-18.90464013
7308,Tura,82,BBR_18-100a_79,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,02/Feb/2022 12:00:00 AM,11/Feb/2022 12:00:00 AM,07/Feb/2022 12:00:00 AM,1,480,0,6,13,5,147.7142154,-18.91581968
7309,Tura,83,(BI_18-100a_144,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,15/Feb/2022 12:00:00 AM,24/Feb/2022 12:00:00 AM,21/Feb/2022 12:00:00 AM,1,350,0,7,18,2,147.7100805,-18.90464013
7310,Tura,85,BBR_18-100a_54,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,15/Mar/2022 12:00:00 AM,24/Mar/2022 12:00:00 AM,20/Mar/2022 12:00:00 AM,1,228,0,6,1,1,147.7231909,-18.94233117
7311,Tura,86,(BI_18-100a_142,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,29/Mar/2022 12:00:00 AM,07/Apr/2022 12:00:00 AM,02/Apr/2022 12:00:00 AM,1,250,0,30,45,7,147.7036619,-18.90178944
7312,Tura,88,BBR_18-100a_79,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,26/Apr/2022 12:00:00 AM,05/May/2022 12:00:00 AM,30/Apr/2022 12:00:00 AM,1,300,0,9,13,1,147.7142154,-18.91581968
7313,Tura,88,(BI_18-100a_144,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,26/Apr/2022 12:00:00 AM,05/May/2022 12:00:00 AM,01/May/2022 12:00:00 AM,1,250,0,8,9,3,147.7100805,-18.90464013
7314,Tura,88,(BI_18-100a_140,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,26/Apr/2022 12:00:00 AM,05/May/2022 12:00:00 AM,02/May/2022 12:00:00 AM,1,200,0,6,8,8,147.7040129,-18.89817245
7315,Tura,88,(BI_18-100a_140,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,26/Apr/2022 12:00:00 AM,05/May/2022 12:00:00 AM,02/May/2022 12:00:00 AM,1,200,0,7,10,1,147.7040129,-18.89817245
7316,Tura,88,(BI_18-100a_140,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,26/Apr/2022 12:00:00 AM,05/May/2022 12:00:00 AM,02/May/2022 12:00:00 AM,1,200,0,10,15,3,147.7040129,-18.89817245
7317,Tura,89,(BI_18-100a_144,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,10/May/2022 12:00:00 AM,19/May/2022 12:00:00 AM,14/May/2022 12:00:00 AM,1,250,0,7,3,2,147.7100805,-18.90464013
7318,Tura,89,BBR_18-100a_72,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,10/May/2022 12:00:00 AM,19/May/2022 12:00:00 AM,15/May/2022 12:00:00 AM,1,250,0,6,5,1,147.7357271,-18.94839347
7319,Tura,89,BBR_18-100a_72,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,10/May/2022 12:00:00 AM,19/May/2022 12:00:00 AM,15/May/2022 12:00:00 AM,1,300,0,6,11,3,147.7357271,-18.94839347
7320,Tura,89,BBR_18-100a_72,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,10/May/2022 12:00:00 AM,19/May/2022 12:00:00 AM,15/May/2022 12:00:00 AM,1,300,0,10,8,3,147.7357271,-18.94839347
7321,Tura,91,(BI_18-100a_140,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,07/Jun/2022 12:00:00 AM,16/Jun/2022 12:00:00 AM,09/Jun/2022 12:00:00 AM,1,400,0,11,13,19,147.7040129,-18.89817245
7322,Tura,91,BBR_18-100a_62,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,07/Jun/2022 12:00:00 AM,16/Jun/2022 12:00:00 AM,10/Jun/2022 12:00:00 AM,1,400,0,19,25,5,147.7206512,-18.93216751
7323,Capricorn Star,3,(BI_18-100a_140,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,06/Apr/2022 12:00:00 AM,19/Apr/2022 12:00:00 AM,11/Apr/2022 12:00:00 AM,1,400,0,6,15,6,147.7040129,-18.89817245
7324,Pacific Marine Group,3,JOH_18-075_18,John Brewer Reef (18-075),18-075,30/Nov/2018 12:00:00 AM,09/Dec/2018 12:00:00 AM,05/Dec/2018 12:00:00 AM,1,376,0,21,85,59,147.0277526,-18.63445383
7325,Hero,147,DAV_18-096_29,Davies Reef (18-096),18-096,26/Feb/2019 12:00:00 AM,07/Mar/2019 12:00:00 AM,03/Mar/2019 12:00:00 AM,1,360,0,29,15,3,147.6366953,-18.83087199
7326,Venus,59,BRA_18-029_33,Bramble Reef (18-029),18-029,19/Mar/2019 12:00:00 AM,28/Mar/2019 12:00:00 AM,20/Mar/2019 12:00:00 AM,1,240,0,50,38,2,146.6923251,-18.42563778
7327,Venus,59,BRA_18-029_35,Bramble Reef (18-029),18-029,19/Mar/2019 12:00:00 AM,28/Mar/2019 12:00:00 AM,22/Mar/2019 12:00:00 AM,1,280,0,43,53,2,146.7013033,-18.42887742
7328,Venus,59,BRA_18-029_35,Bramble Reef (18-029),18-029,19/Mar/2019 12:00:00 AM,28/Mar/2019 12:00:00 AM,22/Mar/2019 12:00:00 AM,1,280,0,175,205,1,146.7013033,-18.42887742
7329,Venus,59,BRA_18-029_37,Bramble Reef (18-029),18-029,19/Mar/2019 12:00:00 AM,28/Mar/2019 12:00:00 AM,24/Mar/2019 12:00:00 AM,1,280,0,129,114,1,146.7096421,-18.43065837
7330,Venus,59,BRA_18-029_37,Bramble Reef (18-029),18-029,19/Mar/2019 12:00:00 AM,28/Mar/2019 12:00:00 AM,25/Mar/2019 12:00:00 AM,1,280,0,14,22,2,146.7096421,-18.43065837
7331,Venus,59,BRA_18-029_55,Bramble Reef (18-029),18-029,19/Mar/2019 12:00:00 AM,28/Mar/2019 12:00:00 AM,25/Mar/2019 12:00:00 AM,1,280,0,24,4,1,146.706492,-18.42731441
7332,Venus,59,BRA_18-029_56,Bramble Reef (18-029),18-029,19/Mar/2019 12:00:00 AM,28/Mar/2019 12:00:00 AM,26/Mar/2019 12:00:00 AM,1,280,0,54,75,8,146.6999238,-18.4311172
7333,Hero,149,BRA_18-029_35,Bramble Reef (18-029),18-029,26/Mar/2019 12:00:00 AM,04/Apr/2019 12:00:00 AM,30/Mar/2019 12:00:00 AM,1,440,0,217,242,7,146.7013033,-18.42887742
7334,Hero,149,BRA_18-029_35,Bramble Reef (18-029),18-029,26/Mar/2019 12:00:00 AM,04/Apr/2019 12:00:00 AM,30/Mar/2019 12:00:00 AM,1,440,0,285,190,2,146.7013033,-18.42887742
7335,Hero,149,BRA_18-029_56,Bramble Reef (18-029),18-029,26/Mar/2019 12:00:00 AM,04/Apr/2019 12:00:00 AM,31/Mar/2019 12:00:00 AM,1,440,0,43,26,3,146.6999238,-18.4311172
7336,Hero,149,BRA_18-029_56,Bramble Reef (18-029),18-029,26/Mar/2019 12:00:00 AM,04/Apr/2019 12:00:00 AM,31/Mar/2019 12:00:00 AM,1,440,0,51,52,3,146.6999238,-18.4311172
7337,Ultra Coral Australia,13,HOR_22-104a_11,Horseshoe Reef (No 1) (22-104a),22-104a,10/Apr/2019 12:00:00 AM,22/Apr/2019 12:00:00 AM,14/Apr/2019 12:00:00 AM,1,121,0,35,0,2,152.5855244,-22.03527118
7338,Ultra Coral Australia,13,HOR_22-104a_47,Horseshoe Reef (No 1) (22-104a),22-104a,10/Apr/2019 12:00:00 AM,22/Apr/2019 12:00:00 AM,14/Apr/2019 12:00:00 AM,1,55,0,16,5,1,152.5967061,-22.03449606
7339,Ultra Coral Australia,13,HOR_22-104a_14,Horseshoe Reef (No 1) (22-104a),22-104a,10/Apr/2019 12:00:00 AM,22/Apr/2019 12:00:00 AM,17/Apr/2019 12:00:00 AM,1,150,0,10,30,240,152.5813952,-22.03564084
7340,Ultra Coral Australia,13,HOR_22-104a_38,Horseshoe Reef (No 1) (22-104a),22-104a,10/Apr/2019 12:00:00 AM,22/Apr/2019 12:00:00 AM,18/Apr/2019 12:00:00 AM,1,90,0,6,8,135,152.6045459,-22.03867483
7341,Hero,152,BRA_18-029_60,Bramble Reef (18-029),18-029,07/May/2019 12:00:00 AM,16/May/2019 12:00:00 AM,10/May/2019 12:00:00 AM,1,360,0,91,48,6,146.6962637,-18.42991306
7342,Hero,152,BRA_18-029_37,Bramble Reef (18-029),18-029,07/May/2019 12:00:00 AM,16/May/2019 12:00:00 AM,13/May/2019 12:00:00 AM,1,360,0,39,12,2,146.7096421,-18.43065837
7343,Hero,153,BRA_18-029_57,Bramble Reef (18-029),18-029,21/May/2019 12:00:00 AM,30/May/2019 12:00:00 AM,29/May/2019 12:00:00 AM,1,400,0,61,36,3,146.691517,-18.42881014
7344,Tura,19,TRU_18-027_117,Trunk Reef (18-027),18-027,04/Jun/2019 12:00:00 AM,13/Jun/2019 12:00:00 AM,09/Jun/2019 12:00:00 AM,1,280,0,10,12,1,146.7849515,-18.34600983
7345,Venus,65,BRI_18-024_107,Britomart Reef (18-024),18-024,11/Jun/2019 12:00:00 AM,20/Jun/2019 12:00:00 AM,12/Jun/2019 12:00:00 AM,1,240,0,11,5,1,146.6760149,-18.20660697
7346,Ultra Coral Australia,16,HOR_22-104a_14,Horseshoe Reef (No 1) (22-104a),22-104a,11/Jun/2019 12:00:00 AM,23/Jun/2019 12:00:00 AM,16/Jun/2019 12:00:00 AM,1,180,0,12,53,100,152.5813952,-22.03564084
7347,Ultra Coral Australia,16,HOR_22-104a_14,Horseshoe Reef (No 1) (22-104a),22-104a,11/Jun/2019 12:00:00 AM,23/Jun/2019 12:00:00 AM,16/Jun/2019 12:00:00 AM,1,180,0,17,90,60,152.5813952,-22.03564084
7348,Ultra Coral Australia,16,HOR_22-104a_41,Horseshoe Reef (No 1) (22-104a),22-104a,11/Jun/2019 12:00:00 AM,23/Jun/2019 12:00:00 AM,16/Jun/2019 12:00:00 AM,1,150,0,6,38,60,152.6132438,-22.02921499
7349,Hero,155,BRA_18-029_63,Bramble Reef (18-029),18-029,18/Jun/2019 12:00:00 AM,27/Jun/2019 12:00:00 AM,19/Jun/2019 12:00:00 AM,1,280,0,31,29,6,146.7134568,-18.43620622
7350,Hero,155,BRA_18-029_38,Bramble Reef (18-029),18-029,18/Jun/2019 12:00:00 AM,27/Jun/2019 12:00:00 AM,20/Jun/2019 12:00:00 AM,1,280,0,182,234,8,146.7138938,-18.42933893
7351,Tura,20,TRU_18-027_117,Trunk Reef (18-027),18-027,18/Jun/2019 12:00:00 AM,27/Jun/2019 12:00:00 AM,22/Jun/2019 12:00:00 AM,1,240,0,29,16,12,146.7849515,-18.34600983
7352,Hero,155,BRA_18-029_61,Bramble Reef (18-029),18-029,18/Jun/2019 12:00:00 AM,27/Jun/2019 12:00:00 AM,23/Jun/2019 12:00:00 AM,1,400,0,191,90,11,146.7053942,-18.43284379
7353,Hero,155,BRA_18-029_61,Bramble Reef (18-029),18-029,18/Jun/2019 12:00:00 AM,27/Jun/2019 12:00:00 AM,23/Jun/2019 12:00:00 AM,1,400,0,223,109,7,146.7053942,-18.43284379
7354,Tura,21,TRU_18-027_123,Trunk Reef (18-027),18-027,02/Jul/2019 12:00:00 AM,11/Jul/2019 12:00:00 AM,06/Jul/2019 12:00:00 AM,1,200,0,15,8,1,146.7930452,-18.37614928
7355,Hero,156,BRA_18-029_61,Bramble Reef (18-029),18-029,02/Jul/2019 12:00:00 AM,11/Jul/2019 12:00:00 AM,07/Jul/2019 12:00:00 AM,1,320,0,63,24,1,146.7053942,-18.43284379
7356,Hero,156,BRA_18-029_56,Bramble Reef (18-029),18-029,02/Jul/2019 12:00:00 AM,11/Jul/2019 12:00:00 AM,08/Jul/2019 12:00:00 AM,1,320,0,25,9,1,146.6999238,-18.4311172
7357,Hero,156,BRA_18-029_55,Bramble Reef (18-029),18-029,02/Jul/2019 12:00:00 AM,11/Jul/2019 12:00:00 AM,09/Jul/2019 12:00:00 AM,1,280,0,28,13,1,146.706492,-18.42731441
7358,Hero,156,BRA_18-029_55,Bramble Reef (18-029),18-029,02/Jul/2019 12:00:00 AM,11/Jul/2019 12:00:00 AM,09/Jul/2019 12:00:00 AM,1,280,0,30,8,1,146.706492,-18.42731441
7359,Hero,156,BRA_18-029_60,Bramble Reef (18-029),18-029,02/Jul/2019 12:00:00 AM,11/Jul/2019 12:00:00 AM,10/Jul/2019 12:00:00 AM,1,320,0,37,8,3,146.6962637,-18.42991306
7360,Tura,22,BRA_18-029_55,Bramble Reef (18-029),18-029,16/Jul/2019 12:00:00 AM,25/Jul/2019 12:00:00 AM,17/Jul/2019 12:00:00 AM,1,160,0,8,3,1,146.706492,-18.42731441
7361,Tura,22,BRA_18-029_60,Bramble Reef (18-029),18-029,16/Jul/2019 12:00:00 AM,25/Jul/2019 12:00:00 AM,17/Jul/2019 12:00:00 AM,1,240,0,41,32,4,146.6962637,-18.42991306
7362,Tura,22,BRA_18-029_35,Bramble Reef (18-029),18-029,16/Jul/2019 12:00:00 AM,25/Jul/2019 12:00:00 AM,18/Jul/2019 12:00:00 AM,1,200,0,33,40,3,146.7013033,-18.42887742
7363,Tura,22,TRU_18-027_116,Trunk Reef (18-027),18-027,16/Jul/2019 12:00:00 AM,25/Jul/2019 12:00:00 AM,23/Jul/2019 12:00:00 AM,1,200,0,10,5,12,146.7878441,-18.34160875
7364,Tura,22,TRU_18-027_117,Trunk Reef (18-027),18-027,16/Jul/2019 12:00:00 AM,25/Jul/2019 12:00:00 AM,23/Jul/2019 12:00:00 AM,1,200,0,8,13,12,146.7849515,-18.34600983
7365,Hero,157,DAV_18-096_18,Davies Reef (18-096),18-096,30/Jul/2019 12:00:00 AM,08/Aug/2019 12:00:00 AM,05/Aug/2019 12:00:00 AM,1,240,0,7,12,3,147.6326453,-18.83372929
7366,Tura,23,TRU_18-027_131,Trunk Reef (18-027),18-027,30/Jul/2019 12:00:00 AM,08/Aug/2019 12:00:00 AM,06/Aug/2019 12:00:00 AM,1,160,0,9,23,1,146.8626924,-18.32269154
7367,Tura,23,TRU_18-027_132,Trunk Reef (18-027),18-027,30/Jul/2019 12:00:00 AM,08/Aug/2019 12:00:00 AM,06/Aug/2019 12:00:00 AM,1,200,0,22,31,15,146.7850789,-18.34041771
7368,Tura,25,TRU_18-027_132,Trunk Reef (18-027),18-027,27/Aug/2019 12:00:00 AM,05/Sep/2019 12:00:00 AM,02/Sep/2019 12:00:00 AM,1,160,0,9,14,1,146.7850789,-18.34041771
7369,Tura,26,BRA_18-029_61,Bramble Reef (18-029),18-029,10/Sep/2019 12:00:00 AM,19/Sep/2019 12:00:00 AM,12/Sep/2019 12:00:00 AM,1,200,0,23,15,2,146.7053942,-18.43284379
7370,Tura,26,BRA_18-029_64,Bramble Reef (18-029),18-029,10/Sep/2019 12:00:00 AM,19/Sep/2019 12:00:00 AM,14/Sep/2019 12:00:00 AM,1,280,0,13,11,2,146.7189229,-18.43759764
7371,Tura,27,BRA_18-029_60,Bramble Reef (18-029),18-029,24/Sep/2019 12:00:00 AM,03/Oct/2019 12:00:00 AM,25/Sep/2019 12:00:00 AM,1,240,0,23,22,3,146.6962637,-18.42991306
7372,Hero,161,LYN_18-091_37,Lynchs Reef (18-091),18-091,24/Sep/2019 12:00:00 AM,03/Oct/2019 12:00:00 AM,28/Sep/2019 12:00:00 AM,1,280,0,9,8,3,147.7023237,-18.80325387
7373,Tura,27,TRU_18-027_92,Trunk Reef (18-027),18-027,24/Sep/2019 12:00:00 AM,03/Oct/2019 12:00:00 AM,01/Oct/2019 12:00:00 AM,1,240,0,34,39,2,146.8792017,-18.30800726
7374,Tura,27,TRU_18-027_93,Trunk Reef (18-027),18-027,24/Sep/2019 12:00:00 AM,03/Oct/2019 12:00:00 AM,01/Oct/2019 12:00:00 AM,1,240,0,42,50,11,146.8780816,-18.31089723
7375,Tura,27,TRU_18-027_120,Trunk Reef (18-027),18-027,24/Sep/2019 12:00:00 AM,03/Oct/2019 12:00:00 AM,02/Oct/2019 12:00:00 AM,1,160,0,17,9,6,146.7826974,-18.33901459
7376,Tura,27,TRU_18-027_120,Trunk Reef (18-027),18-027,24/Sep/2019 12:00:00 AM,03/Oct/2019 12:00:00 AM,02/Oct/2019 12:00:00 AM,1,400,0,51,37,3,146.7826974,-18.33901459
7377,Tura,27,TRU_18-027_120,Trunk Reef (18-027),18-027,24/Sep/2019 12:00:00 AM,03/Oct/2019 12:00:00 AM,02/Oct/2019 12:00:00 AM,1,400,0,59,72,17,146.7826974,-18.33901459
7378,Tura,27,TRU_18-027_121,Trunk Reef (18-027),18-027,24/Sep/2019 12:00:00 AM,03/Oct/2019 12:00:00 AM,02/Oct/2019 12:00:00 AM,1,240,0,30,42,14,146.7843756,-18.33492513
7379,Tura,28,BRA_18-029_65,Bramble Reef (18-029),18-029,08/Oct/2019 12:00:00 AM,17/Oct/2019 12:00:00 AM,10/Oct/2019 12:00:00 AM,1,280,0,10,17,1,146.7236747,-18.43830599
7380,Tura,28,BRA_18-029_35,Bramble Reef (18-029),18-029,08/Oct/2019 12:00:00 AM,17/Oct/2019 12:00:00 AM,11/Oct/2019 12:00:00 AM,1,120,0,12,6,6,146.7013033,-18.42887742
7381,Tura,28,BRA_18-029_36,Bramble Reef (18-029),18-029,08/Oct/2019 12:00:00 AM,17/Oct/2019 12:00:00 AM,11/Oct/2019 12:00:00 AM,1,120,0,17,27,5,146.7056495,-18.43054232
7382,Tura,28,BRA_18-029_61,Bramble Reef (18-029),18-029,08/Oct/2019 12:00:00 AM,17/Oct/2019 12:00:00 AM,11/Oct/2019 12:00:00 AM,1,160,0,43,52,2,146.7053942,-18.43284379
7383,Tura,28,TRU_18-027_79,Trunk Reef (18-027),18-027,08/Oct/2019 12:00:00 AM,17/Oct/2019 12:00:00 AM,14/Oct/2019 12:00:00 AM,1,280,0,37,29,20,146.8655102,-18.32905938
7384,Tura,28,TRU_18-027_103,Trunk Reef (18-027),18-027,08/Oct/2019 12:00:00 AM,17/Oct/2019 12:00:00 AM,15/Oct/2019 12:00:00 AM,1,280,0,11,39,17,146.870406,-18.30148987
7385,Tura,28,TRU_18-027_104,Trunk Reef (18-027),18-027,08/Oct/2019 12:00:00 AM,17/Oct/2019 12:00:00 AM,15/Oct/2019 12:00:00 AM,1,280,0,143,153,10,146.8756215,-18.30009247
7386,Tura,28,TRU_18-027_121,Trunk Reef (18-027),18-027,08/Oct/2019 12:00:00 AM,17/Oct/2019 12:00:00 AM,16/Oct/2019 12:00:00 AM,1,280,0,11,26,4,146.7843756,-18.33492513
7387,Tura,29,BRA_18-029_56,Bramble Reef (18-029),18-029,22/Oct/2019 12:00:00 AM,31/Oct/2019 12:00:00 AM,23/Oct/2019 12:00:00 AM,1,240,0,24,21,1,146.6999238,-18.4311172
7388,Tura,29,BRA_18-029_60,Bramble Reef (18-029),18-029,22/Oct/2019 12:00:00 AM,31/Oct/2019 12:00:00 AM,23/Oct/2019 12:00:00 AM,1,240,0,22,22,2,146.6962637,-18.42991306
7389,Tura,29,BRA_18-029_61,Bramble Reef (18-029),18-029,22/Oct/2019 12:00:00 AM,31/Oct/2019 12:00:00 AM,23/Oct/2019 12:00:00 AM,1,240,0,8,11,2,146.7053942,-18.43284379
7390,Tura,29,BRA_18-029_62,Bramble Reef (18-029),18-029,22/Oct/2019 12:00:00 AM,31/Oct/2019 12:00:00 AM,23/Oct/2019 12:00:00 AM,1,360,0,13,10,1,146.7088298,-18.43458921
7391,Tura,29,TRU_18-027_104,Trunk Reef (18-027),18-027,22/Oct/2019 12:00:00 AM,31/Oct/2019 12:00:00 AM,30/Oct/2019 12:00:00 AM,1,160,0,55,77,20,146.8756215,-18.30009247
7392,Tura,30,TRU_18-027_104,Trunk Reef (18-027),18-027,05/Nov/2019 12:00:00 AM,14/Nov/2019 12:00:00 AM,11/Nov/2019 12:00:00 AM,1,320,0,53,86,89,146.8756215,-18.30009247
7393,Tura,31,BRA_18-029_61,Bramble Reef (18-029),18-029,19/Nov/2019 12:00:00 AM,28/Nov/2019 12:00:00 AM,21/Nov/2019 12:00:00 AM,1,80,0,6,7,3,146.7053942,-18.43284379
7394,Tura,31,TRU_18-027_104,Trunk Reef (18-027),18-027,19/Nov/2019 12:00:00 AM,28/Nov/2019 12:00:00 AM,25/Nov/2019 12:00:00 AM,1,320,0,39,39,32,146.8756215,-18.30009247
7395,Tura,31,TRU_18-027_104,Trunk Reef (18-027),18-027,19/Nov/2019 12:00:00 AM,28/Nov/2019 12:00:00 AM,25/Nov/2019 12:00:00 AM,1,320,0,45,35,16,146.8756215,-18.30009247
7396,Tura,32,BRA_18-029_61,Bramble Reef (18-029),18-029,03/Dec/2019 12:00:00 AM,12/Dec/2019 12:00:00 AM,04/Dec/2019 12:00:00 AM,1,240,0,6,5,12,146.7053942,-18.43284379
7397,Tura,33,BRA_18-029_61,Bramble Reef (18-029),18-029,15/Dec/2019 12:00:00 AM,22/Dec/2019 12:00:00 AM,21/Dec/2019 12:00:00 AM,1,360,0,11,15,2,146.7053942,-18.43284379
7398,Tura,33,BRA_18-029_62,Bramble Reef (18-029),18-029,15/Dec/2019 12:00:00 AM,22/Dec/2019 12:00:00 AM,21/Dec/2019 12:00:00 AM,1,360,0,12,16,1,146.7088298,-18.43458921
7399,Tura,34,BRA_18-029_61,Bramble Reef (18-029),18-029,02/Jan/2020 12:00:00 AM,09/Jan/2020 12:00:00 AM,08/Jan/2020 12:00:00 AM,1,280,0,6,12,2,146.7053942,-18.43284379
7400,Tura,36,BRA_18-029_61,Bramble Reef (18-029),18-029,28/Jan/2020 12:00:00 AM,06/Feb/2020 12:00:00 AM,02/Feb/2020 12:00:00 AM,1,320,0,9,15,1,146.7053942,-18.43284379
7401,Tura,36,BRA_18-029_61,Bramble Reef (18-029),18-029,28/Jan/2020 12:00:00 AM,06/Feb/2020 12:00:00 AM,02/Feb/2020 12:00:00 AM,1,320,0,12,24,3,146.7053942,-18.43284379
7402,Tura,39,TRU_18-027_139,Trunk Reef (18-027),18-027,10/Mar/2020 12:00:00 AM,19/Mar/2020 12:00:00 AM,15/Mar/2020 12:00:00 AM,1,160,0,12,26,9,146.8499351,-18.33541314
7403,Tura,40,TRU_18-027_132,Trunk Reef (18-027),18-027,24/Mar/2020 12:00:00 AM,02/Apr/2020 12:00:00 AM,27/Mar/2020 12:00:00 AM,1,160,0,14,8,1,146.7850789,-18.34041771
7404,Hero,188,TRU_18-027_134,Trunk Reef (18-027),18-027,13/Oct/2020 12:00:00 AM,22/Oct/2020 12:00:00 AM,18/Oct/2020 12:00:00 AM,1,120,0,7,9,2,146.8607964,-18.32469254
7405,Tura,55,DAV_18-096_16,Davies Reef (18-096),18-096,08/Dec/2020 12:00:00 AM,21/Dec/2020 12:00:00 AM,13/Dec/2020 12:00:00 AM,1,280,0,8,7,1,147.6318877,-18.84212444
7406,Tura,58,EDD_17-047_26,Eddy Reef (17-047),17-047,02/Feb/2021 12:00:00 AM,11/Feb/2021 12:00:00 AM,09/Feb/2021 12:00:00 AM,1,207,0,19,4,3,146.4475666,-17.76291464
7407,Tura,65,DAV_18-096_17,Davies Reef (18-096),18-096,11/May/2021 12:00:00 AM,20/May/2021 12:00:00 AM,17/May/2021 12:00:00 AM,1,209,0,6,6,1,147.6322187,-18.83792829
7408,Tura,65,DAV_18-096_18,Davies Reef (18-096),18-096,11/May/2021 12:00:00 AM,20/May/2021 12:00:00 AM,17/May/2021 12:00:00 AM,1,240,0,20,26,34,147.6326453,-18.83372929
7409,Tura,65,DAV_18-096_19,Davies Reef (18-096),18-096,11/May/2021 12:00:00 AM,20/May/2021 12:00:00 AM,18/May/2021 12:00:00 AM,1,200,0,6,15,7,147.6305123,-18.83022243
7410,Tura,66,DAV_18-096_16,Davies Reef (18-096),18-096,25/May/2021 12:00:00 AM,03/Jun/2021 12:00:00 AM,31/May/2021 12:00:00 AM,1,240,0,12,5,1,147.6318877,-18.84212444
7411,Tura,66,DAV_18-096_32,Davies Reef (18-096),18-096,25/May/2021 12:00:00 AM,03/Jun/2021 12:00:00 AM,31/May/2021 12:00:00 AM,1,217,0,14,8,1,147.6295539,-18.84048507
7412,Tura,68,DAV_18-096_16,Davies Reef (18-096),18-096,22/Jun/2021 12:00:00 AM,30/Jun/2021 12:00:00 AM,27/Jun/2021 12:00:00 AM,1,240,0,9,12,3,147.6318877,-18.84212444
7413,Tura,72,DAV_18-096_17,Davies Reef (18-096),18-096,31/Aug/2021 12:00:00 AM,09/Sep/2021 12:00:00 AM,02/Sep/2021 12:00:00 AM,1,280,0,18,13,1,147.6322187,-18.83792829
7414,Tura,72,DAV_18-096_18,Davies Reef (18-096),18-096,31/Aug/2021 12:00:00 AM,09/Sep/2021 12:00:00 AM,02/Sep/2021 12:00:00 AM,1,280,0,22,36,18,147.6326453,-18.83372929
7415,Tura,72,DAV_18-096_29,Davies Reef (18-096),18-096,31/Aug/2021 12:00:00 AM,09/Sep/2021 12:00:00 AM,02/Sep/2021 12:00:00 AM,1,280,0,9,14,2,147.6366953,-18.83087199
